"Data set title: Merryl Alber. 2016. Long-term Mollusc Population Abundance and Size Data from the Georgia Coastal Ecosystems LTER Fall Marsh Monitoring Program. Georgia Coastal Ecosystems LTER Data Catalog (data set INV-GCES-1610; http://gce-lter.marsci.uga.edu/data/INV-GCES-1610)",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Date","Year","Site_Name","Site","Zone","Plot","Location","Flag_Location","Location_Notes","Longitude","Flag_Longitude","Latitude","Flag_Latitude","Species","Mollusc_Count","Quadrat_Area","Mollusc_Density","Notes"
2006-10-18,2006,"GCE10",10,1,6,"GCE10_CB6","","",-81.270911,"",31.476614,"","Slug",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,1,6,"GCE10_CB6","","",-81.270911,"",31.476614,"","Geukensia",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,1,6,"GCE10_CB6","","",-81.270911,"",31.476614,"","Polymesoda",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Littoraria",5,0.2500,20,""
2006-10-18,2006,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Melampus",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Detracia",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Succineidae",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Slug",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Geukensia",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,1,8,"GCE10_CB8","","",-81.271625,"",31.476808,"","Polymesoda",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Littoraria",24,0.2500,96,""
2006-10-18,2006,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Melampus",8,0.2500,32,""
2006-10-18,2006,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Detracia",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Succineidae",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Slug",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Geukensia",36,0.2500,144,""
2006-10-18,2006,"GCE10",10,2,1,"GCE10_MM1","","",-81.270532,"",31.477262,"","Polymesoda",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Littoraria",48,0.2500,192,""
2006-10-18,2006,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Melampus",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Detracia",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Succineidae",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Slug",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Geukensia",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,3,"GCE10_MM3","","",-81.270869,"",31.476910,"","Polymesoda",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Littoraria",16,0.2500,64,""
2006-10-18,2006,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Melampus",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Detracia",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Succineidae",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Slug",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Geukensia",3,0.2500,12,""
2006-10-18,2006,"GCE10",10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","Polymesoda",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Littoraria",15,0.2500,60,""
2006-10-18,2006,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Melampus",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Detracia",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Succineidae",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Slug",0,0.2500,0,""
2006-10-18,2006,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Geukensia",17,0.2500,68,""
2006-10-18,2006,"GCE10",10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","Polymesoda",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Littoraria",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Melampus",2,0.5000,4,""
2007-10-22,2007,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Detracia",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Hydrobiidae",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Geukensia",6,0.5000,12,""
2007-10-22,2007,"GCE1",1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","Polymesoda",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,3,"GCE1_CB13","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422441,"E",31.538468,"E","Littoraria",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,3,"GCE1_CB13","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422441,"E",31.538468,"E","Melampus",1,0.5000,2,""
2007-10-22,2007,"GCE1",1,1,3,"GCE1_CB13","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422441,"E",31.538468,"E","Detracia",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,3,"GCE1_CB13","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422441,"E",31.538468,"E","Hydrobiidae",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,3,"GCE1_CB13","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422441,"E",31.538468,"E","Geukensia",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,3,"GCE1_CB13","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422441,"E",31.538468,"E","Polymesoda",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,26,"GCE1_CB36","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422287,"E",31.538494,"E","Littoraria",5,0.5000,10,""
2007-10-22,2007,"GCE1",1,1,26,"GCE1_CB36","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422287,"E",31.538494,"E","Melampus",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,26,"GCE1_CB36","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422287,"E",31.538494,"E","Detracia",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,26,"GCE1_CB36","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422287,"E",31.538494,"E","Hydrobiidae",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,26,"GCE1_CB36","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422287,"E",31.538494,"E","Geukensia",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,26,"GCE1_CB36","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422287,"E",31.538494,"E","Polymesoda",0,0.5000,0,""
2007-10-22,2007,"GCE1",1,1,18,"GCE1_CB28","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422215,"E",31.538600,"E","Littoraria",6,0.2500,24,""
2007-10-22,2007,"GCE1",1,1,18,"GCE1_CB28","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422215,"E",31.538600,"E","Melampus",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,1,18,"GCE1_CB28","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422215,"E",31.538600,"E","Detracia",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,1,18,"GCE1_CB28","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422215,"E",31.538600,"E","Hydrobiidae",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,1,18,"GCE1_CB28","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422215,"E",31.538600,"E","Geukensia",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,1,18,"GCE1_CB28","E","location estimated based on location of a single replacement plot within approximately 3m",-81.422215,"E",31.538600,"E","Polymesoda",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Littoraria",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Melampus",46,0.2500,184,""
2007-10-22,2007,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Detracia",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Hydrobiidae",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Geukensia",1,0.2500,4,""
2007-10-22,2007,"GCE1",1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","Polymesoda",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Littoraria",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Melampus",10,0.2500,40,""
2007-10-22,2007,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Detracia",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Hydrobiidae",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Geukensia",1,0.2500,4,""
2007-10-22,2007,"GCE1",1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","Polymesoda",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Littoraria",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Melampus",4,0.2500,16,""
2007-10-22,2007,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Detracia",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Hydrobiidae",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Geukensia",13,0.2500,52,""
2007-10-22,2007,"GCE1",1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","Polymesoda",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Littoraria",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Melampus",2,0.2500,8,""
2007-10-22,2007,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Detracia",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Hydrobiidae",0,0.2500,0,""
2007-10-22,2007,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Geukensia",5,0.2500,20,""
2007-10-22,2007,"GCE1",1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","Polymesoda",1,0.2500,4,""
2007-10-23,2007,"GCE2",2,1,11,"GCE2_CB11","","",-81.296118,"",31.536199,"","Littoraria",18,0.5000,36,""
2007-10-23,2007,"GCE2",2,1,11,"GCE2_CB11","","",-81.296118,"",31.536199,"","Melampus",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,11,"GCE2_CB11","","",-81.296118,"",31.536199,"","Detracia",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,11,"GCE2_CB11","","",-81.296118,"",31.536199,"","Hydrobiidae",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,11,"GCE2_CB11","","",-81.296118,"",31.536199,"","Geukensia",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,11,"GCE2_CB11","","",-81.296118,"",31.536199,"","Polymesoda",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,23,"GCE2_CB23","","",-81.295753,"",31.536255,"","Littoraria",16,0.5000,32,""
2007-10-23,2007,"GCE2",2,1,23,"GCE2_CB23","","",-81.295753,"",31.536255,"","Melampus",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,23,"GCE2_CB23","","",-81.295753,"",31.536255,"","Detracia",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,23,"GCE2_CB23","","",-81.295753,"",31.536255,"","Hydrobiidae",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,23,"GCE2_CB23","","",-81.295753,"",31.536255,"","Geukensia",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,23,"GCE2_CB23","","",-81.295753,"",31.536255,"","Polymesoda",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Littoraria",3,0.5000,6,""
2007-10-23,2007,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Melampus",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Detracia",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Hydrobiidae",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Geukensia",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","Polymesoda",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,28,"GCE2_CB38","E","location estimated based on location of a single replacement plot within approximately 3m",-81.295103,"E",31.535651,"E","Littoraria",14,0.5000,28,""
2007-10-23,2007,"GCE2",2,1,28,"GCE2_CB38","E","location estimated based on location of a single replacement plot within approximately 3m",-81.295103,"E",31.535651,"E","Melampus",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,28,"GCE2_CB38","E","location estimated based on location of a single replacement plot within approximately 3m",-81.295103,"E",31.535651,"E","Detracia",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,28,"GCE2_CB38","E","location estimated based on location of a single replacement plot within approximately 3m",-81.295103,"E",31.535651,"E","Hydrobiidae",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,28,"GCE2_CB38","E","location estimated based on location of a single replacement plot within approximately 3m",-81.295103,"E",31.535651,"E","Geukensia",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,1,28,"GCE2_CB38","E","location estimated based on location of a single replacement plot within approximately 3m",-81.295103,"E",31.535651,"E","Polymesoda",0,0.5000,0,""
2007-10-23,2007,"GCE2",2,2,1,"GCE2_MM1","","",-81.296236,"",31.536099,"","Littoraria",29,0.2500,116,""
2007-10-23,2007,"GCE2",2,2,1,"GCE2_MM1","","",-81.296236,"",31.536099,"","Melampus",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,1,"GCE2_MM1","","",-81.296236,"",31.536099,"","Detracia",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,1,"GCE2_MM1","","",-81.296236,"",31.536099,"","Hydrobiidae",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,1,"GCE2_MM1","","",-81.296236,"",31.536099,"","Geukensia",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,1,"GCE2_MM1","","",-81.296236,"",31.536099,"","Polymesoda",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,3,"GCE2_MM3","","",-81.295928,"",31.535967,"","Littoraria",10,0.2500,40,""
2007-10-23,2007,"GCE2",2,2,3,"GCE2_MM3","","",-81.295928,"",31.535967,"","Melampus",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,3,"GCE2_MM3","","",-81.295928,"",31.535967,"","Detracia",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,3,"GCE2_MM3","","",-81.295928,"",31.535967,"","Hydrobiidae",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,3,"GCE2_MM3","","",-81.295928,"",31.535967,"","Geukensia",1,0.2500,4,""
2007-10-23,2007,"GCE2",2,2,3,"GCE2_MM3","","",-81.295928,"",31.535967,"","Polymesoda",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,6,"GCE2_MM6","","",-81.295535,"",31.535847,"","Littoraria",18,0.2500,72,""
2007-10-23,2007,"GCE2",2,2,6,"GCE2_MM6","","",-81.295535,"",31.535847,"","Melampus",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,6,"GCE2_MM6","","",-81.295535,"",31.535847,"","Detracia",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,6,"GCE2_MM6","","",-81.295535,"",31.535847,"","Hydrobiidae",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,6,"GCE2_MM6","","",-81.295535,"",31.535847,"","Geukensia",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,6,"GCE2_MM6","","",-81.295535,"",31.535847,"","Polymesoda",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,8,"GCE2_MM8","","",-81.295282,"",31.535886,"","Littoraria",20,0.2500,80,""
2007-10-23,2007,"GCE2",2,2,8,"GCE2_MM8","","",-81.295282,"",31.535886,"","Melampus",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,8,"GCE2_MM8","","",-81.295282,"",31.535886,"","Detracia",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,8,"GCE2_MM8","","",-81.295282,"",31.535886,"","Hydrobiidae",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,8,"GCE2_MM8","","",-81.295282,"",31.535886,"","Geukensia",0,0.2500,0,""
2007-10-23,2007,"GCE2",2,2,8,"GCE2_MM8","","",-81.295282,"",31.535886,"","Polymesoda",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,1,1,"GCE3_CB1","","",-81.228956,"",31.518920,"","Littoraria",23,0.5000,46,""
2007-10-24,2007,"GCE3",3,1,1,"GCE3_CB1","","",-81.228956,"",31.518920,"","Melampus",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,1,"GCE3_CB1","","",-81.228956,"",31.518920,"","Detracia",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,1,"GCE3_CB1","","",-81.228956,"",31.518920,"","Hydrobiidae",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,1,"GCE3_CB1","","",-81.228956,"",31.518920,"","Geukensia",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,1,"GCE3_CB1","","",-81.228956,"",31.518920,"","Polymesoda",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,3,"GCE3_CB3","","",-81.228997,"",31.518678,"","Littoraria",4,0.5000,8,""
2007-10-24,2007,"GCE3",3,1,3,"GCE3_CB3","","",-81.228997,"",31.518678,"","Melampus",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,3,"GCE3_CB3","","",-81.228997,"",31.518678,"","Detracia",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,3,"GCE3_CB3","","",-81.228997,"",31.518678,"","Hydrobiidae",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,3,"GCE3_CB3","","",-81.228997,"",31.518678,"","Geukensia",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,3,"GCE3_CB3","","",-81.228997,"",31.518678,"","Polymesoda",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,6,"GCE3_CB6","","",-81.229103,"",31.518307,"","Littoraria",14,0.5000,28,""
2007-10-24,2007,"GCE3",3,1,6,"GCE3_CB6","","",-81.229103,"",31.518307,"","Melampus",1,0.5000,2,""
2007-10-24,2007,"GCE3",3,1,6,"GCE3_CB6","","",-81.229103,"",31.518307,"","Detracia",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,6,"GCE3_CB6","","",-81.229103,"",31.518307,"","Hydrobiidae",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,6,"GCE3_CB6","","",-81.229103,"",31.518307,"","Geukensia",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,6,"GCE3_CB6","","",-81.229103,"",31.518307,"","Polymesoda",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,18,"GCE3_CB8","E","location estimated based on location of a single prior plot within approximately 3m",-81.229238,"E",31.518161,"E","Littoraria",13,0.5000,26,""
2007-10-24,2007,"GCE3",3,1,18,"GCE3_CB8","E","location estimated based on location of a single prior plot within approximately 3m",-81.229238,"E",31.518161,"E","Melampus",13,0.5000,26,""
2007-10-24,2007,"GCE3",3,1,18,"GCE3_CB8","E","location estimated based on location of a single prior plot within approximately 3m",-81.229238,"E",31.518161,"E","Detracia",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,18,"GCE3_CB8","E","location estimated based on location of a single prior plot within approximately 3m",-81.229238,"E",31.518161,"E","Hydrobiidae",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,18,"GCE3_CB8","E","location estimated based on location of a single prior plot within approximately 3m",-81.229238,"E",31.518161,"E","Geukensia",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,1,18,"GCE3_CB8","E","location estimated based on location of a single prior plot within approximately 3m",-81.229238,"E",31.518161,"E","Polymesoda",0,0.5000,0,""
2007-10-24,2007,"GCE3",3,2,1,"GCE3_MM1","","",-81.229011,"",31.519592,"","Littoraria",91,0.2500,364,""
2007-10-24,2007,"GCE3",3,2,1,"GCE3_MM1","","",-81.229011,"",31.519592,"","Melampus",5,0.2500,20,""
2007-10-24,2007,"GCE3",3,2,1,"GCE3_MM1","","",-81.229011,"",31.519592,"","Detracia",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,1,"GCE3_MM1","","",-81.229011,"",31.519592,"","Hydrobiidae",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,1,"GCE3_MM1","","",-81.229011,"",31.519592,"","Geukensia",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,1,"GCE3_MM1","","",-81.229011,"",31.519592,"","Polymesoda",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,3,"GCE3_MM3","","",-81.229109,"",31.519346,"","Littoraria",157,0.2500,628,""
2007-10-24,2007,"GCE3",3,2,3,"GCE3_MM3","","",-81.229109,"",31.519346,"","Melampus",2,0.2500,8,""
2007-10-24,2007,"GCE3",3,2,3,"GCE3_MM3","","",-81.229109,"",31.519346,"","Detracia",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,3,"GCE3_MM3","","",-81.229109,"",31.519346,"","Hydrobiidae",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,3,"GCE3_MM3","","",-81.229109,"",31.519346,"","Geukensia",1,0.2500,4,""
2007-10-24,2007,"GCE3",3,2,3,"GCE3_MM3","","",-81.229109,"",31.519346,"","Polymesoda",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,6,"GCE3_MM6","","",-81.229364,"",31.518865,"","Littoraria",182,0.2500,728,""
2007-10-24,2007,"GCE3",3,2,6,"GCE3_MM6","","",-81.229364,"",31.518865,"","Melampus",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,6,"GCE3_MM6","","",-81.229364,"",31.518865,"","Detracia",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,6,"GCE3_MM6","","",-81.229364,"",31.518865,"","Hydrobiidae",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,6,"GCE3_MM6","","",-81.229364,"",31.518865,"","Geukensia",2,0.2500,8,""
2007-10-24,2007,"GCE3",3,2,6,"GCE3_MM6","","",-81.229364,"",31.518865,"","Polymesoda",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,8,"GCE3_MM8","","",-81.229451,"",31.518635,"","Littoraria",141,0.2500,564,""
2007-10-24,2007,"GCE3",3,2,8,"GCE3_MM8","","",-81.229451,"",31.518635,"","Melampus",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,8,"GCE3_MM8","","",-81.229451,"",31.518635,"","Detracia",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,8,"GCE3_MM8","","",-81.229451,"",31.518635,"","Hydrobiidae",0,0.2500,0,""
2007-10-24,2007,"GCE3",3,2,8,"GCE3_MM8","","",-81.229451,"",31.518635,"","Geukensia",13,0.2500,52,""
2007-10-24,2007,"GCE3",3,2,8,"GCE3_MM8","","",-81.229451,"",31.518635,"","Polymesoda",0,0.2500,0,""
2007-10-22,2007,"GCE4",4,1,1,"GCE4_CB1","","",-81.365498,"",31.451676,"","Littoraria",0,0.5000,0,""
2007-10-22,2007,"GCE4",4,1,1,"GCE4_CB1","","",-81.365498,"",31.451676,"","Melampus",0,0.5000,0,""
2007-10-22,2007,"GCE4",4,1,1,"GCE4_CB1","","",-81.365498,"",31.451676,"","Detracia",0,0.5000,0,""
2007-10-22,2007,"GCE4",4,1,1,"GCE4_CB1","","",-81.365498,"",31.451676,"","Hydrobiidae",0,0.5000,0,""
2007-10-22,2007,"GCE4",4,1,1,"GCE4_CB1","","",-81.365498,"",31.451676,"","Geukensia",0,0.5000,0,""
2007-10-22,2007,"GCE4",4,1,1,"GCE4_CB1","","",-81.365498,"",31.451676,"","Polymesoda",0,0.5000,0,""
2007-10-22,2007,"GCE4",4,1,3,"GCE4_CB3","","",-81.365566,"",31.451473,"","Littoraria",3,0.5000,6,""
2007-10-22,2007,"GCE4",4,1,3,"GCE4_CB3","","",-81.365566,"",31.451473,"","Melampus",3,0.5000,6,""
2007-10-22,2007,"GCE4",4,1,3,"GCE4_CB3","","",-81.365566,"",31.451473,"","Detracia",0,0.5000,0,""
2007-10-22,2007,"GCE4",4,1,3,"GCE4_CB3","","",-81.365566,"",31.451473,"","Hydrobiidae",0,0.5000,0,""
2007-10-22,2007,"GCE4",4,1,3,"GCE4_CB3","","",-81.365566,"",31.451473,"","Geukensia",0,0.5000,0,""
2007-10-22,2007,"GCE4",4,1,3,"GCE4_CB3","","",-81.365566,"",31.451473,"","Polymesoda",0,0.5000,0,""
2007-10-22,2007,"GCE4",4,1,26,"GCE4_CB26","","",-81.366163,"",31.451281,"","Littoraria",13,0.5000,26,""
2007-10-22,2007,"GCE4",4,1,26,"GCE4_CB26","","",-81.366163,"",31.451281,"","Melampus",0,0.5000,0,""
